A,NMIGR,F,TOTAL,PER,PL	19443954 	20004396 	19903195 	19600401 	19227496 	18808561 	18343717 	17839609 	17307486 	16753335 	16167585 	15540364 	14882064 	14224285 	13606289 	13059151 	12586802 	12161332 
A,NMIGR,F,TOTAL,PER,PT	5428941 	5452080 	5404122 	5280619 	5148066 	4998088 	4825303 	4632736 	4427058 	4214603 	4000716 	3790984 	3594227 	3419612 	3266375 	3126272 	2993180 	2866622 
A,NMIGR,F,TOTAL,PER,RO	9802644 	9801765 	9724532 	9535345 	9352744 	9175345 	8994671 	8809201 	8615756 	8412011 	8208117 	8013421 	7836213 	7677876 	7540240 	7420031 	7309992 	7194549 
A,NMIGR,F,TOTAL,PER,SE	5191619 	5249812 	5266996 	5288898 	5282210 	5261919 	5238883 	5210169 	5166033 	5102586 	5025208 	4943328 	4859797 	4769607 	4669126 	4565867 	4472204 	4386725 
A,NMIGR,F,TOTAL,PER,SI	1049485 	1054005 	1048896 	1033028 	1014443 	994734 	972727 	946681 	916827 	884845 	852755 	821968 	793009 	766450 	742926 	722389 	704032 	686351 
A,NMIGR,F,TOTAL,PER,SK	2776809 	2837872 	2832467 	2806682 	2764966 	2714617 	2659971 	2602079 	2538721 	2467660 	2388838 	2305045 	2220786 	2140212 	2066549 	2001568 	1945063 	1893632 
A,NMIGR,M,TOTAL,PER,AT	4425485 	4453939 	4448272 	4415787 	4355392 	4273739 	4176440 	4063797 	3936163 	3799483 	3662253 	3527483 	3392747 	3257233 	3124851 	3000909 	2888765 	2786579 
A,NMIGR,M,TOTAL,PER,BE	5733645 	5783134 	5783478 	5770010 	5733708 	5679046 	5606615 	5512486 	5397694 	5270649 	5141109 	5013559 	4886470 	4756143 	4621720 	4486188 	4353265 	4222925 
A,NMIGR,M,TOTAL,PER,BG	3311311 	3335983 	3281227 	3158573 	3049173 	2953517 	2867365 	2784419 	2700301 	2614616 	2530315 	2451189 	2379485 	2315699 	2260284 	2212393 	2167213 	2119146 
A,NMIGR,M,TOTAL,PER,CH	4338203 	4375270 	4389617 	4398588 	4368122 	4309267 	4233684 	4142020 	4030190 	3900732 	3761619 	3618781 	3475041 	3333962 	3201090 	3081053 	2974115 	2874889 
A,NMIGR,M,TOTAL,PER,CY	441083 	449099 	452458 	458604 	460073 	457060 	451522 	444874 	437645 	429698 	420151 	408134 	393475 	377009 	360170 	344492 	330745 	318460 
A,NMIGR,M,TOTAL,PER,CZ	5183775 	5355219 	5340402 	5282366 	5203431 	5125617 	5054616 	4982114 	4895643 	4788200 	4665695 	4544415 	4439166 	4351995 	4277531 	4212128 	4150371 	4083747 
A,NMIGR,M,TOTAL,PER,DE	41066785 	41630865 	41395266 	40684055 	39837585 	38884697 	37843373 	36742668 	35602457 	34467265 	33386631 	32344337 	31291261 	30225757 	29191598 	28230021 	27355037 	26551350 
A,NMIGR,M,TOTAL,PER,DK	2922915 	2946143 	2951382 	2956699 	2946312 	2922526 	2889932 	2852302 	2812304 	2772000 	2731954 	2691094 	2647181 	2597925 	2542981 	2486033 	2431741 	2381287 
A,NMIGR,M,TOTAL,PER,EA20	169571307 	170854779 	170205350 	168155679 	165580106 	162551536 	159032654 	154954716 	150348811 	145456414 	140609502 	135994358 	131617984 	127416157 	123339254 	119371137 	115507968 	111746702 
A,NMIGR,M,TOTAL,PER,EE	633415 	649214 	646619 	638607 	629837 	622038 	614749 	606589 	596541 	584586 	571478 	558133 	545057 	532427 	520877 	511118 	502438 	493241 
A,NMIGR,M,TOTAL,PER,EL	5114747 	5090156 	5043154 	4920317 	4793371 	4665001 	4529764 	4378325 	4210952 	4032758 	3852820 	3679798 	3521050 	3377696 	3246315 	3121455 	2998183 	2876671 
A,NMIGR,M,TOTAL,PER,ES	23237152 	23462344 	23339297 	22975041 	22534504 	22019535 	21408893 	20664997 	19772140 	18767663 	17724362 	16714037 	15790018 	14965370 	14207031 	13472802 	12746003 	12032205 
A,NMIGR,M,TOTAL,PER,EU27_2020	218344994 	220155151 	219222721 	216399675 	212959051 	209074090 	204726889 	199804275 	194275897 	188363916 	182432956 	176724804 	171297011 	166104362 	161108385 	156298962 	151651179 	147106152 
A,NMIGR,M,TOTAL,PER,FI	2743101 	2769218 	2757651 	2719054 	2667884 	2609040 	2546547 	2480032 	2408889 	2335705 	2262283 	2187104 	2108089 	2025494 	1941722 	1860293 	1783691 	1711045 
A,NMIGR,M,TOTAL,PER,FR	32835985 	32998556 	33084411 	33226589 	33302950 	33313356 	33223537 	33016653 	32718734 	32385494 	32070434 	31793882 	31533008 	31250407 	30931397 	30572042 	30158472 	29685506 
A,NMIGR,M,TOTAL,PER,HR	1862293 	1859696 	1839252 	1788733 	1736690 	1683263 	1629763 	1577553 	1527371 	1478403 	1429867 	1381870 	1335361 	1291406 	1249943 	1209966 	1171084 	1133514 
A,NMIGR,M,TOTAL,PER,HU	4644875 	4644700 	4606651 	4513867 	4417380 	4320226 	4226178 	4137224 	4049421 	3956300 	3856527 	3755820 	3661657 	3575870 	3497663 	3425697 	3358858 	3295062 
A,NMIGR,M,TOTAL,PER,IE	2503707 	2550384 	2567190 	2598869 	2622966 	2642874 	2656541 	2656746 	2638642 	2603889 	2558809 	2511035 	2465723 	2423693 	2381547 	2334995 	2281815 	2223299 
A,NMIGR,M,TOTAL,PER,IS	193095 	198654 	201028 	206142 	209665 	211625 	212274 	211957 	211013 	209484 	207144 	203799 	199476 	194402 	188978 	183768 	179292 	175443 
A,NMIGR,M,TOTAL,PER,IT	28818956 	28822758 	28563260 	27857434 	27072701 	26221589 	25281579 	24213634 	23009569 	21730651 	20480694 	19340504 	18330006 	17413657 	16540089 	15684851 	14851366 	14054916 
A,NMIGR,M,TOTAL,PER,LT	1306599 	1331395 	1316707 	1280300 	1244310 	1211342 	1181080 	1150536 	1118052 	1085013 	1053019 	1022792 	993898 	965566 	938355 	913606 	891195 	869321 
A,NMIGR,M,TOTAL,PER,LU	325064 	333136 	335390 	339316 	340112 	337942 	333747 	327914 	320396 	311292 	300873 	289427 	277330 	265095 	253313 	242595 	233269 	225035 
A,NMIGR,M,TOTAL,PER,LV	869057 	876095 	865295 	839354 	816373 	797810 	782308 	767188 	750537 	732617 	714785 	698125 	682571 	667704 	653875 	641485 	629623 	616841 
A,NMIGR,M,TOTAL,PER,MT	270066 	276703 	276972 	275898 	271764 	265292 	258009 	250567 	242667 	233740 	223162 	210638 	196610 	181962 	167874 	155709 	146279 	139036 
A,NMIGR,M,TOTAL,PER,NL	8745468 	8828534 	8839444 	8843175 	8798027 	8694563 	8545070 	8366614 	8174165 	7983611 	7803745 	7628454 	7442693 	7237185 	7017088 	6795200 	6582854 	6385234 
A,NMIGR,M,TOTAL,PER,NO	2737332 	2755119 	2766053 	2780709 	2776695 	2758303 	2728594 	2686425 	2631074 	2565192 	2493593 	2420345 	2345926 	2268251 	2187493 	2107178 	2030612 	1957981 
A,NMIGR,M,TOTAL,PER,PL	18210293 	18478535 	18364964 	18037340 	17655815 	17267993 	16884931 	16491949 	16065331 	15595368 	15086893 	14557108 	14029605 	13527309 	13067339 	12655556 	12279537 	11913327 
A,NMIGR,M,TOTAL,PER,PT	4923101 	4940817 	4914503 	4833237 	4733482 	4614276 	4475344 	4321373 	4158757 	3992126 	3824822 	3661457 	3508187 	3367901 	3236697 	3109306 	2984587 	2865501 
A,NMIGR,M,TOTAL,PER,RO	9239811 	9228527 	9143637 	8947097 	8771274 	8619450 	8479118 	8337404 	8185997 	8028083 	7876372 	7737311 	7614970 	7506985 	7412339 	7324713 	7236627 	7138026 
A,NMIGR,M,TOTAL,PER,SE	5260707 	5311265 	5329108 	5348054 	5335560 	5313225 	5292095 	5264147 	5218089 	5152935 	5075698 	4993509 	4906963 	4812422 	4710994 	4611305 	4518864 	4428855 
A,NMIGR,M,TOTAL,PER,SI	1057695 	1062704 	1057747 	1041062 	1020443 	998341 	974763 	948343 	918603 	886513 	853820 	822226 	793042 	766891 	743641 	722763 	703636 	685379 
A,NMIGR,M,TOTAL,PER,SK	2657903 	2686032 	2678984 	2650237 	2607934 	2560732 	2513010 	2463827 	2408837 	2345258 	2274385 	2201363 	2131388 	2067561 	2011151 	1961341 	1915661 	1870644 
A,NMIGR,T,TOTAL,PER,AT	8978929 	9073118 	9056686 	8982756 	8855807 	8688094 	8490435 	8260424 	7995140 	7705020 	7410368 	7123170 	6841032 	6559393 	6283186 	6023151 	5787856 	5576475 
A,NMIGR,T,TOTAL,PER,BE	11617623 	11730662 	11726194 	11689821 	11615835 	11508230 	11362991 	11170686 	10933377 	10667895 	10395182 	10125693 	9856354 	9579042 	9292624 	9004784 	8726085 	8457767 
A,NMIGR,T,TOTAL,PER,BG	6838937 	6941042 	6831144 	6577867 	6344814 	6134568 	5941973 	5757202 	5572044 	5384289 	5197779 	5019226 	4854198 	4705193 	4574546 	4463298 	4363989 	4262643 
A,NMIGR,T,TOTAL,PER,CH	8738791 	8831768 	8853985 	8860848 	8795503 	8676869 	8526619 	8345856 	8123899 	7861908 	7575803 	7281354 	6985944 	6694403 	6416372 	6163069 	5939399 	5737246 
A,NMIGR,T,TOTAL,PER,CY	904705 	926006 	932900 	945620 	948990 	943181 	931859 	917691 	901683 	883644 	861973 	835016 	802473 	765981 	728505 	693304 	662555 	636130 
A,NMIGR,T,TOTAL,PER,CZ	10516707 	10963888 	10932644 	10811201 	10643553 	10471308 	10310085 	10149322 	9966041 	9742729 	9484829 	9220441 	8980759 	8777464 	8602207 	8448649 	8311011 	8171765 
A,NMIGR,T,TOTAL,PER,DE	83237124 	84551929 	84039224 	82526743 	80765417 	78826282 	76718042 	74447879 	72035464 	69577222 	67222993 	65002471 	62819719 	60626861 	58490185 	56496697 	54690669 	53047168 
A,NMIGR,T,TOTAL,PER,DK	5873420 	5927971 	5938322 	5950720 	5931574 	5883206 	5815108 	5736645 	5652874 	5566290 	5477943 	5388102 	5294733 	5194470 	5084256 	4967589 	4853521 	4747209 
A,NMIGR,T,TOTAL,PER,EA20	346668189 	349789230 	348320972 	343894805 	338531305 	332290169 	324969346 	316368964 	306552278 	295996215 	285425994 	275322494 	265764410 	256652354 	247921830 	239569651 	231586959 	223892896 
A,NMIGR,T,TOTAL,PER,EE	1331796 	1371817 	1364093 	1341720 	1318158 	1296793 	1276425 	1254359 	1229180 	1201221 	1171839 	1142357 	1113361 	1084833 	1057873 	1034518 	1014443 	994410 
A,NMIGR,T,TOTAL,PER,EL	10459782 	10416542 	10318011 	10067220 	9813722 	9554680 	9274728 	8955553 	8598295 	8214971 	7825140 	7448334 	7101310 	6790950 	6513549 	6257252 	6008927 	5764356 
A,NMIGR,T,TOTAL,PER,ES	47432893 	47980384 	47739247 	47025823 	46171340 	45170039 	43964558 	42474562 	40659427 	38584338 	36392448 	34226902 	32205101 	30389958 	28752782 	27212807 	25721674 	24270667 
A,NMIGR,T,TOTAL,PER,EU27_2020	446735291 	451385792 	449356838 	443377399 	436238347 	428160751 	418983567 	408470428 	396607819 	383831844 	370901042 	358380980 	346453368 	335082693 	324248501 	313984497 	304270140 	294909040 
A,NMIGR,T,TOTAL,PER,FI	5548241 	5608235 	5585334 	5510577 	5410358 	5290913 	5159132 	5017171 	4866943 	4714456 	4564197 	4413587 	4256322 	4090464 	3920174 	3752669 	3594244 	3444651 
A,NMIGR,T,TOTAL,PER,FR	67871925 	68227636 	68374522 	68612747 	68736600 	68707578 	68412186 	67822519 	67027198 	66148322 	65294633 	64512554 	63764134 	62980004 	62145515 	61285292 	60381994 	59390584 
A,NMIGR,T,TOTAL,PER,HR	3862305 	3854381 	3811727 	3706319 	3597295 	3483405 	3365963 	3248277 	3134063 	3023722 	2916343 	2811426 	2709782 	2613616 	2523829 	2438914 	2357400 	2279209 
A,NMIGR,T,TOTAL,PER,HU	9689010 	9689361 	9601324 	9385671 	9162002 	8935007 	8713640 	8505816 	8305890 	8098003 	7874624 	7645676 	7429656 	7234728 	7059335 	6898687 	6750634 	6611713 
A,NMIGR,T,TOTAL,PER,IE	5060004 	5174288 	5208528 	5275394 	5327845 	5370774 	5399282 	5399008 	5360363 	5286530 	5189140 	5081784 	4974405 	4871951 	4772862 	4671306 	4561460 	4442815 
A,NMIGR,T,TOTAL,PER,IS	376248 	386331 	390937 	401063 	408295 	412580 	414333 	414146 	412671 	410128 	406210 	400606 	393270 	384537 	374906 	365171 	356293 	348469 
A,NMIGR,T,TOTAL,PER,IT	59030133 	59058615 	58486895 	56966763 	55315483 	53548742 	51609324 	49409063 	46919519 	44241938 	41582202 	39127680 	36954031 	35018206 	33218498 	31492423 	29830703 	28240345 
A,NMIGR,T,TOTAL,PER,LT	2805998 	2869396 	2837121 	2756004 	2674686 	2597804 	2523622 	2445938 	2362697 	2278850 	2199232 	2125596 	2056528 	1989194 	1923907 	1864227 	1811530 	1762310 
A,NMIGR,T,TOTAL,PER,LU	645397 	662537 	666914 	674833 	677114 	673991 	667086 	656986 	643412 	626370 	606234 	583639 	559402 	534533 	510204 	487689 	467935 	450773 
A,NMIGR,T,TOTAL,PER,LV	1875757 	1894146 	1867814 	1804258 	1747032 	1698912 	1656624 	1614688 	1570070 	1524046 	1479591 	1438552 	1400439 	1364038 	1329994 	1300130 	1273438 	1246021 
A,NMIGR,T,TOTAL,PER,MT	520971 	532640 	533248 	531478 	523835 	511611 	497746 	483709 	469164 	453192 	434616 	412657 	387802 	361377 	335229 	311737 	292819 	278105 
A,NMIGR,T,TOTAL,PER,NL	17590672 	17823388 	17835795 	17831864 	17742454 	17538352 	17238225 	16875412 	16477480 	16073473 	15684527 	15308033 	14921576 	14503326 	14055575 	13599112 	13157068 	12742981 
A,NMIGR,T,TOTAL,PER,NO	5425270 	5467532 	5486393 	5513813 	5508674 	5476210 	5421090 	5341599 	5236437 	5109828 	4970213 	4826203 	4680152 	4527635 	4367376 	4206127 	4052111 	3906602 
A,NMIGR,T,TOTAL,PER,PL	37654247 	38482931 	38268159 	37637741 	36883311 	36076554 	35228648 	34331558 	33372817 	32348703 	31254478 	30097472 	28911669 	27751594 	26673628 	25714707 	24866339 	24074659 
A,NMIGR,T,TOTAL,PER,PT	10352042 	10392897 	10318625 	10113856 	9881548 	9612364 	9300647 	8954109 	8585815 	8206729 	7825538 	7452441 	7102414 	6787513 	6503072 	6235578 	5977767 	5732123 
A,NMIGR,T,TOTAL,PER,RO	19042455 	19030292 	18868169 	18482442 	18124018 	17794795 	17473789 	17146605 	16801753 	16440094 	16084489 	15750732 	15451183 	15184861 	14952579 	14744744 	14546619 	14332575 
A,NMIGR,T,TOTAL,PER,SE	10452326 	10561077 	10596104 	10636952 	10617770 	10575144 	10530978 	10474316 	10384122 	10255521 	10100906 	9936837 	9766760 	9582029 	9380120 	9177172 	8991068 	8815580 
A,NMIGR,T,TOTAL,PER,SI	2107180 	2116709 	2106643 	2074090 	2034886 	1993075 	1947490 	1895024 	1835430 	1771358 	1706575 	1644194 	1586051 	1533341 	1486567 	1445152 	1407668 	1371730 
A,NMIGR,T,TOTAL,PER,SK	5434712 	5523904 	5511451 	5456919 	5372900 	5275349 	5172981 	5065906 	4947558 	4812918 	4663223 	4506408 	4352174 	4207773 	4077700 	3962909 	3860724 	3764276 
